Image Name,MOS Score,Computation Time
11407368256.jpg,4.8060366301035975,0.0180 s
11407704456.jpg,4.890433790374464,0.0214 s
11407835876.jpg,4.92494747280961,0.0223 s
11407862453.jpg,4.927323420661489,0.0221 s
11408091114.jpg,4.941711229400333,0.0219 s
11408307524.jpg,4.955982526157334,0.0193 s
11408357925.jpg,4.947115368057985,0.0211 s
11408443745.jpg,4.945057736860192,0.0176 s
11410644126.jpg,4.945709979814081,0.0176 s
11410690075.jpg,4.951389788780618,0.0183 s
11414474354.jpg,4.963285137685738,0.0179 s
11414784395.jpg,4.954577137913431,0.0230 s
11416241303.jpg,4.83926714980356,0.0230 s
11419816946.jpg,4.704382628615159,0.0230 s
11424871693.jpg,5.0,0.0194 s
11426976205.jpg,4.960633519524974,0.0178 s
11432746805.jpg,4.786106847552659,0.0187 s
11433127464.jpg,4.884987005371613,0.0179 s
11433593823.jpg,4.954794552231395,0.0174 s
11436378704.jpg,4.946680539422058,0.0180 s
11436390143.jpg,4.791765333346596,0.0180 s
11436508006.jpg,4.7829990775833675,0.0226 s
11437542656.jpg,4.929975038822255,0.0223 s
11438612393.jpg,4.946680539422058,0.0218 s
11439591215.jpg,4.953606578305455,0.0227 s
11446005074.jpg,4.942899203326274,0.0178 s
11452299875.jpg,4.962473736404805,0.0181 s
11453100924.jpg,4.92488921681869,0.0197 s
11456199025.jpg,4.935220019152863,0.0208 s
11457744603.jpg,4.6239181579442565,0.0230 s
114577446033.jpg,4.862920012459359,0.0293 s
11459826225.jpg,4.875844176963379,0.0262 s
11460414725.jpg,4.092612145024721,0.0243 s
11461273913.jpg,4.835196625049152,0.0236 s
11474376103.jpg,4.94976698621875,0.0227 s
11476172786.jpg,3.684830196655821,0.0295 s
11477250346.jpg,4.758369941792713,0.0260 s
11484412296.jpg,4.95036097318172,0.0235 s
11490304024.jpg,4.929322795868364,0.0197 s
11495616074.jpg,4.936683663387689,0.0209 s
11498400544.jpg,4.942029546054419,0.0220 s
11499073263.jpg,4.961662335123871,0.0220 s
11501016504.jpg,4.954200565268425,0.0210 s
11501322724.jpg,4.834579223617601,0.0196 s
11503076944.jpg,4.814686373884984,0.0183 s
11504259765.jpg,4.9600395325620035,0.0170 s
11504601393.jpg,4.944304591570179,0.0186 s
11506037556.jpg,4.957228756074196,0.0196 s
11509515706.jpg,4.965284512892612,0.0190 s
11511265293.jpg,4.4678075127525885,0.0226 s
11514342335.jpg,4.895100393387825,0.0222 s
11515148456.jpg,4.958199315682172,0.0229 s
11518631385.jpg,4.863253938759168,0.0214 s
11519797605.jpg,4.915616358078872,0.0215 s
11520125355.jpg,4.89904088781065,0.0261 s
11521791886.jpg,4.946738795412979,0.0201 s
11522920033.jpg,4.950302717190799,0.0180 s
11522984926.jpg,4.954794552231395,0.0200 s
11523093675.jpg,4.542164811011294,0.0210 s
1152554814.jpg,4.943710604607207,0.0232 s
11527524903.jpg,4.939653598202539,0.0230 s
115290990.jpg,4.960850933842937,0.0235 s
11529156723.jpg,4.918297104235099,0.0223 s
11533404563.jpg,4.923701242892748,0.0218 s
11535275706.jpg,4.3809501325627185,0.0200 s
11541375264.jpg,4.944681164215182,0.0190 s
1154145143.jpg,4.8629356221050815,0.0186 s
11546100824.jpg,4.493785174993548,0.0193 s
11548683805.jpg,4.956199940475299,0.0181 s
1154962046.jpg,4.961444920805907,0.0189 s
11551017545.jpg,4.8770904068802405,0.0217 s
11554709013.jpg,4.936842821714731,0.0222 s
11555549865.jpg,4.916666496850369,0.0229 s
11559530473.jpg,4.890231985702223,0.0241 s
1159028861.jpg,4.736229083243817,0.0193 s
1166073016.jpg,4.962473736404805,0.0190 s
11706252.jpg,4.780782288058531,0.0180 s
117172917.jpg,4.971558308822119,0.0173 s
1172858625.jpg,4.807341116011381,0.0180 s
1194894463.jpg,4.892072202582054,0.0180 s
1195689121.jpg,4.927758249297417,0.0221 s
1202598832.jpg,4.962256322086842,0.0240 s
120328351.jpg,4.88833351283147,0.0227 s
120459577.jpg,4.94327577597128,0.0204 s
120983206.jpg,4.9406824138014365,0.0190 s
121123359.jpg,4.997565796157199,0.0173 s
12223016903.jpg,4.905155525413116,0.0180 s
122230169039.jpg,4.8966649399587725,0.0180 s
122346209.jpg,4.955982526157335,0.0185 s
122553631.jpg,4.914616670475435,0.0205 s
122760647.jpg,4.881423083593794,0.0211 s
123242995.jpg,4.777313555089953,0.0231 s
1240561841.jpg,4.724768562974623,0.0250 s
1241002913.jpg,4.890767716674271,0.0241 s
1249337589.jpg,4.910835334379652,0.0210 s
1252305847.jpg,4.884016445763638,0.0208 s
1252945239.jpg,4.957011341756233,0.0203 s
125792926.jpg,4.727420181135388,0.0190 s
1258043245.jpg,4.913052123904488,0.0180 s
125829275.jpg,4.937060236032695,0.0210 s
1262002118.jpg,4.965878499855583,0.0232 s
12624585124.jpg,4.925324045454616,0.0221 s
126245851242.jpg,4.9232294814385,0.0214 s
1266777709.jpg,4.409881099349529,0.0213 s
1275089910.jpg,4.796235845214594,0.0238 s
127977276.jpg,4.521041341007538,0.0187 s
128079586.jpg,4.668855740226837,0.0182 s
128293583.jpg,4.870599196632771,0.0190 s
1286765019.jpg,4.946521381095015,0.0201 s
128715765.jpg,4.736642588707144,0.0209 s
128781220.jpg,4.922672427293851,0.0213 s
1288155068.jpg,4.542048299029451,0.0262 s
1289162225.jpg,4.950520131508762,0.0229 s
129023751.jpg,4.942899203326275,0.0229 s
1292518332.jpg,4.936031420433799,0.0203 s
12949713.jpg,4.405706186765697,0.0209 s
1295925783.jpg,4.9213252950408695,0.0210 s
1296759644.jpg,4.908936861508899,0.0210 s
1296775174.jpg,4.9495495719007865,0.0209 s
1297819816.jpg,4.854408103832416,0.0250 s
1302738127.jpg,4.908878605517978,0.0264 s
1306121832.jpg,4.943710604607207,0.0228 s
1306193020.jpg,4.919861650806043,0.0231 s
13086788855.jpg,4.83160928880275,0.0220 s
130867888559.jpg,4.613971733077946,0.0219 s
131182190.jpg,4.921643611694954,0.0229 s
1312413141.jpg,4.867846676135884,0.0436 s
1313706108.jpg,4.95036097318172,0.0342 s
1314838096.jpg,4.936625407396767,0.0353 s
1315889745.jpg,4.945927394132045,0.0330 s
1316239068.jpg,4.975180486590859,0.0230 s
1317678723.jpg,4.9247883144825675,0.0291 s
132921013.jpg,4.963879124648709,0.0270 s
1329449674.jpg,4.947926769338919,0.0290 s
1329713028.jpg,4.632170005908036,0.0265 s
1331642031.jpg,4.883987317768178,0.0296 s
1332211559.jpg,4.935654847788792,0.0284 s
13325497.jpg,4.906531785661557,0.0200 s
133829142.jpg,4.9210496247319835,0.0269 s
1341717001.jpg,4.935220019152864,0.0270 s
134343714.jpg,4.624846071207033,0.0301 s
1348094685.jpg,4.929221893532243,0.0270 s
1348788122.jpg,4.899040887810652,0.0298 s
1351464251.jpg,4.957011341756233,0.0299 s
1351917139.jpg,4.956199940475299,0.0293 s
1352428885.jpg,4.922078440330882,0.0250 s
135352055.jpg,4.960633519524974,0.0287 s
135403304.jpg,4.9600395325620035,0.0363 s
1357295757.jpg,3.6546340295773634,0.0310 s
1360063696.jpg,4.360666494736697,0.0322 s
1360663704.jpg,4.337926446009588,0.0352 s
1362231035.jpg,4.915210657438405,0.0286 s
136287514.jpg,4.810745879462159,0.0300 s
1367218588.jpg,4.9586341443181,0.0242 s
1368120580.jpg,4.284684660086208,0.0315 s
136948336.jpg,4.71697286681937,0.0293 s
13695832255.jpg,4.880495170331017,0.0241 s
136958322558.jpg,4.875626762645415,0.0302 s
1375320148.jpg,4.964690525929642,0.0310 s
137731604.jpg,4.968312703698384,0.0254 s
137841242.jpg,4.836753366797238,0.0279 s
138058796.jpg,4.947332782375949,0.0297 s
138750201.jpg,4.455008872463573,0.0310 s
1387568510.jpg,4.898446900847682,0.0302 s
1392405539.jpg,4.948738170619852,0.0290 s
139253033.jpg,4.890825972665192,0.0390 s
139463188.jpg,4.49861994856711,0.0341 s
1396109073.jpg,3.9599330822716334,0.0284 s
139611767.jpg,4.940464999483472,0.0259 s
1396758393.jpg,4.956417354793262,0.0281 s
139999071.jpg,4.903445338864866,0.0276 s
1402675396.jpg,4.941276400764406,0.0302 s
1404458044.jpg,4.948361597974846,0.0303 s
1408118135.jpg,4.894882979069862,0.0360 s
1408827056.jpg,4.966095914173545,0.0285 s
14092652.jpg,4.696804346777871,0.0221 s
1410303503.jpg,4.893260176507994,0.0288 s
141087919.jpg,4.940464999483472,0.0259 s
1413089132.jpg,4.902779577561236,0.0261 s
141683460.jpg,4.897476341239705,0.0332 s
1418012844.jpg,4.977614690433661,0.0312 s
1418015310.jpg,4.804572985868772,0.0281 s
142117255.jpg,4.9283522362603875,0.0280 s
142607218.jpg,4.833332993700739,0.0317 s
1427484100.jpg,4.9125163929324405,0.0296 s
1428835063.jpg,4.950737545826726,0.0271 s
1429120335.jpg,4.397607783602081,0.0262 s
1429419760.jpg,4.411917917686361,0.0345 s
1429848565.jpg,4.09220295889095,0.0323 s
1430765461.jpg,4.955823367830293,0.0320 s
1431934782.jpg,4.6658993237617254,0.0309 s
143394138.jpg,4.951172374462654,0.0246 s
1434258458.jpg,3.4258176436061163,0.0335 s
1435966034.jpg,4.915862900392297,0.0290 s
143622689.jpg,4.9354587566434285,0.0267 s
143643298.jpg,4.952795177024521,0.0280 s
143899204.jpg,4.920079065124008,0.0283 s
144272742.jpg,4.938248209958635,0.0307 s
1446670895.jpg,4.889797157066296,0.0319 s
145089144.jpg,4.802791024979863,0.0300 s
145215893.jpg,4.859297834690619,0.0270 s
145517507.jpg,4.923542084565706,0.0290 s
1459611891.jpg,4.94268178900831,0.0371 s
1461013559.jpg,4.941435559091449,0.0320 s
1465282532.jpg,4.953765736632498,0.0290 s
1465706268.jpg,4.925324045454617,0.0307 s
1466864952.jpg,4.957228756074196,0.0271 s
146926363.jpg,4.9600395325620035,0.0300 s
1473138944.jpg,4.946521381095016,0.0340 s
1474406158.jpg,4.891101642974078,0.0381 s
147639760.jpg,4.9561999404753,0.0303 s
147783170.jpg,4.874409660724014,0.0285 s
1487386722.jpg,4.941276400764407,0.0291 s
14898266.jpg,4.956417354793262,0.0329 s
1490095554.jpg,4.995566420950325,0.0280 s
1492755190.jpg,4.922889841611815,0.0348 s
1494601659.jpg,4.936031420433798,0.0371 s
149795981.jpg,4.957011341756233,0.0280 s
149836125.jpg,4.828305427688094,0.0308 s
149867784.jpg,4.723638845039605,0.0300 s
1500316824.jpg,4.56549364348613,0.0330 s
15012954.jpg,4.83394259030943,0.0310 s
1511406857.jpg,4.9140226835124645,0.0345 s
1513796016.jpg,4.612465442497924,0.0354 s
1516506386.jpg,4.912617295268562,0.0310 s
151837041.jpg,4.934626032189893,0.0280 s
1519242706.jpg,4.883740775454752,0.0312 s
1519650440.jpg,4.955011966549359,0.0268 s
152346984.jpg,4.91667430167323,0.0304 s
1527228794.jpg,4.937654222995665,0.0318 s
152780037.jpg,4.954200565268425,0.0341 s
152927161.jpg,4.654576638646975,0.0278 s
1529757375.jpg,4.52983825570114,0.0256 s
153557108.jpg,3.702016518310323,0.0312 s
153876946.jpg,4.869034650061824,0.0256 s
1539716347.jpg,4.967718716735414,0.0310 s
1540229828.jpg,4.698547283552475,0.0332 s
154270569.jpg,4.918297104235097,0.0309 s
1543375325.jpg,4.98285967076427,0.0290 s
1543929747.jpg,4.9600395325620035,0.0281 s
154603426.jpg,4.957011341756233,0.0271 s
154740129.jpg,4.758630002455876,0.0315 s
155289213.jpg,4.963879124648709,0.0282 s
155365010.jpg,4.94327577597128,0.0280 s
155711788.jpg,4.961662335123871,0.0301 s
155797839.jpg,4.001693949412262,0.0314 s
1558503807.jpg,4.727971521753159,0.0269 s
156015117.jpg,4.957228756074197,0.0250 s
156117321.jpg,4.948738170619853,0.0292 s
1561250178.jpg,4.954417979586389,0.0252 s
1562015932.jpg,4.734150128873422,0.0305 s
156266461.jpg,4.9072131566109105,0.0351 s
156451756.jpg,4.7423359160234195,0.0319 s
1565882132.jpg,4.937871637313628,0.0279 s
1571972975.jpg,4.945115992851111,0.0280 s
1572596360.jpg,4.964473111611678,0.0290 s
1572804254.jpg,4.9338146309089606,0.0240 s
1573719804.jpg,4.710712589239604,0.0315 s
1576235224.jpg,4.963285137685739,0.0232 s
1580074951.jpg,4.910400505743724,0.0397 s
158100229.jpg,4.918297104235098,0.0393 s
159144665.jpg,4.738973798917842,0.0297 s
159838722.jpg,4.933597216590995,0.0315 s
160123908.jpg,4.48152746889182,0.0315 s
16057476.jpg,4.313051465004171,0.0294 s
16079437.jpg,4.929381051859285,0.0199 s
160981911.jpg,4.902286492934387,0.0285 s
160999577.jpg,4.951983775743588,0.0325 s
161483962.jpg,4.886015820970512,0.0336 s
161551525.jpg,4.923266414256822,0.0351 s
1626230781.jpg,4.955982526157335,0.0360 s
162955701.jpg,4.858979518036535,0.0342 s
163208499.jpg,4.895636124359875,0.0241 s
1634910276.jpg,5.0,0.0294 s
163666873.jpg,4.912834709586525,0.0293 s
163977327.jpg,4.915645486074332,0.0258 s
1646704912.jpg,4.956576513120305,0.0281 s
165074300.jpg,4.958851558636063,0.0274 s
16523804.jpg,4.924730058491646,0.0250 s
1654836945.jpg,4.86762926181792,0.0264 s
1663721615.jpg,4.900504532045476,0.0295 s
166528976.jpg,4.90478675759097,0.0683 s
1669800671.jpg,4.495915277630664,0.0270 s
1674951001.jpg,4.910342249752802,0.0253 s
1679551869.jpg,3.369196831468694,0.0282 s
16799807.jpg,4.911805893987628,0.0285 s
168084078.jpg,4.886869868596645,0.0275 s
1682888994.jpg,3.2741705085323636,0.0281 s
1693839090.jpg,4.94739103836687,0.0279 s
169625095.jpg,4.916674301673229,0.0322 s
169779095.jpg,4.339927215413784,0.0320 s
1708787959.jpg,4.8452439522515816,0.0280 s
171857013.jpg,4.952577762706557,0.0240 s
174715115.jpg,4.925918032417586,0.0280 s
1748861184.jpg,4.91667430167323,0.0282 s
175326787.jpg,4.886116723306633,0.0330 s
1755366250.jpg,4.8309143995036585,0.0308 s
17606027.jpg,4.968530118016348,0.0301 s
176663631.jpg,4.901533347644373,0.0320 s
1777841357.jpg,4.863572255413251,0.0285 s
178277780.jpg,4.928569650578352,0.0258 s
178403727.jpg,4.957822743037166,0.0243 s
1792473649.jpg,4.79251847863661,0.0269 s
1794888173.jpg,4.95398315095046,0.0260 s
1795186582.jpg,4.946521381095015,0.0309 s
1796317547.jpg,4.62042810180308,0.0312 s
1797683075.jpg,4.950143558863756,0.0281 s
1798554647.jpg,4.951548947107661,0.0280 s
1799451312.jpg,4.8167226819101785,0.0326 s
1802306299.jpg,4.9174857029541625,0.0291 s
1805206682.jpg,4.938030795640671,0.0295 s
1807195948.jpg,4.951766361425624,0.0278 s
1809848435.jpg,4.9584749859910575,0.0279 s
1812202754.jpg,4.782245932293355,0.0321 s
181220864.jpg,4.754042978606038,0.0240 s
1814122396.jpg,4.862659951796196,0.0266 s
1820291567.jpg,4.951766361425624,0.0301 s
18238731.jpg,4.922266726653384,0.0280 s
1826599525.jpg,4.945492565496118,0.0295 s
182844194.jpg,4.947274526385028,0.0301 s
1831009252.jpg,4.948955584937816,0.0307 s
183156510.jpg,4.891637373946127,0.0294 s
183643381.jpg,4.9440871772522135,0.0270 s
18438855.jpg,4.907372314937954,0.0280 s
185458280.jpg,4.9600395325620035,0.0305 s
186520031.jpg,4.738981603740703,0.0298 s
187485230.jpg,4.96750130241745,0.0300 s
187499391.jpg,4.955388539194364,0.0323 s
187640892.jpg,4.884711335062729,0.0290 s
1896792999.jpg,4.5092682176111385,0.0288 s
189899579.jpg,4.925106631136653,0.0250 s
1929087646.jpg,4.957822743037166,0.0275 s
19300996.jpg,4.949984400536715,0.0284 s
194278089.jpg,4.912617295268561,0.0333 s
194369363.jpg,4.942899203326273,0.0310 s
1946326263.jpg,4.916454796059283,0.0307 s
1947195937.jpg,4.900069703409549,0.0272 s
19502065.jpg,4.968530118016347,0.0262 s
1966235400.jpg,4.777319268616832,0.0252 s
196734006.jpg,4.718727791008803,0.0301 s
1970440733.jpg,4.9319744140291295,0.0284 s
197324620.jpg,4.9620680357643385,0.0300 s
1979184408.jpg,4.9158629003922965,0.0313 s
198187235.jpg,4.868658077416818,0.0320 s
198310045.jpg,4.7376792091289035,0.0275 s
1987196687.jpg,4.768292952190439,0.0237 s
1988371580.jpg,4.9194850781610375,0.0260 s
1990074154.jpg,4.501711258946448,0.0280 s
1990510796.jpg,4.726311786372969,0.0289 s
1992159390.jpg,4.9655019272105765,0.0304 s
1993125888.jpg,4.95625819646622,0.0257 s
19943010.jpg,4.905473842067201,0.0278 s
1995190133.jpg,4.743741304267323,0.0261 s
2002413875.jpg,4.884509530390487,0.0258 s
20079130.jpg,4.940247585165508,0.0270 s
200825729.jpg,4.994161032706422,0.0279 s
2017266.jpg,4.824539701238032,0.0355 s
2020522728.jpg,4.444575773595955,0.0299 s
2021364988.jpg,4.968530118016347,0.0266 s
202351926.jpg,4.473473106270727,0.0285 s
202551289.jpg,4.951925519752666,0.0285 s
203214800.jpg,4.75016645370101,0.0288 s
2034844231.jpg,4.697080017086753,0.0288 s
2035975268.jpg,4.911588479669664,0.0260 s
203950866.jpg,4.934626032189894,0.0352 s
2039947491.jpg,4.887362953223494,0.0276 s
2041755502.jpg,4.963067723367775,0.0284 s
2044507520.jpg,4.97518048659086,0.0288 s
2047083409.jpg,4.935654847788792,0.0261 s
20522527.jpg,4.9248892168186895,0.0300 s
2053452455.jpg,4.393674907215092,0.0804 s
2054743275.jpg,4.930569025785225,0.0281 s
2055589084.jpg,4.8274805080574215,0.0261 s
205662428.jpg,4.910400505743724,0.0292 s
2058985902.jpg,4.928569650578352,0.0252 s
2059981058.jpg,4.949332157582822,0.0313 s
2060529660.jpg,4.817178833718707,0.0316 s
206191847.jpg,4.957228756074197,0.0268 s
206294085.jpg,4.9352200191528635,0.0301 s
2063421762.jpg,4.891202545310199,0.0301 s
2063914625.jpg,4.905590354049043,0.0279 s
2064478851.jpg,4.956417354793262,0.0305 s
2064690658.jpg,4.945709979814082,0.0322 s
2065542928.jpg,4.970152920578215,0.0341 s
2065722620.jpg,4.765004700721503,0.0320 s
2068571183.jpg,4.957605328719203,0.0280 s
2068650026.jpg,4.901533347644374,0.0293 s
2070418201.jpg,4.948738170619852,0.0275 s
2072843602.jpg,4.92613544673555,0.0298 s
2074092022.jpg,4.276244712586948,0.0340 s
2076195894.jpg,4.682214733366784,0.0360 s
2082936451.jpg,4.786796023324873,0.0303 s
2084725313.jpg,4.937871637313628,0.0270 s
2088433684.jpg,4.862485183823432,0.0303 s
208949930.jpg,4.463575738375157,0.0296 s
2093280771.jpg,4.8875221115505365,0.0308 s
2093652366.jpg,4.95036097318172,0.0304 s
2094668596.jpg,4.584342067974127,0.0350 s
2095008314.jpg,4.833783431982388,0.0350 s
2096424103.jpg,4.9511723744626535,0.0302 s
2097618827.jpg,4.932191828347094,0.0270 s
2097697193.jpg,4.514258850805461,0.0353 s
2098594651.jpg,4.961068348160901,0.0313 s
2099199686.jpg,4.9320326700200505,0.0304 s
2100483102.jpg,4.37807208785083,0.0339 s
2102208013.jpg,4.733099990101926,0.0297 s
2109607363.jpg,4.950143558863756,0.0300 s
2111309017.jpg,4.905473842067201,0.0287 s
2113239475.jpg,4.956793927438271,0.0250 s
2113638482.jpg,4.920296479441971,0.0278 s
2114240861.jpg,4.953389163987492,0.0307 s
2114797362.jpg,4.568214944691572,0.0361 s
211562425.jpg,4.95338916398749,0.0372 s
2115915075.jpg,4.948520756301889,0.0395 s
211603206.jpg,4.477060255730105,0.0331 s
2124048872.jpg,4.956199940475299,0.0234 s
2125272449.jpg,4.957822743037166,0.0247 s
2125535764.jpg,4.943928018925171,0.0324 s
2125600207.jpg,4.77003226673415,0.0310 s
2126677316.jpg,4.957605328719202,0.0264 s
2126890271.jpg,4.888826597458319,0.0249 s
2127908996.jpg,4.9584167300001365,0.0247 s
2128879923.jpg,4.952577762706557,0.0278 s
2129246782.jpg,4.9338146309089606,0.0339 s
2129680216.jpg,4.185186777311087,0.0345 s
2131254561.jpg,4.936625407396768,0.0313 s
2132732266.jpg,4.692646438037079,0.0331 s
2133766199.jpg,4.91786227559917,0.0443 s
213439801.jpg,4.948738170619853,0.0350 s
2138715193.jpg,4.89834599851156,0.0478 s
2138874780.jpg,4.933220643945989,0.0504 s
213906996.jpg,4.954200565268426,0.0344 s
2139436069.jpg,4.955605953512329,0.0323 s
214064484.jpg,4.857298459483745,0.0379 s
2140758242.jpg,4.897425890071645,0.0435 s
2140864586.jpg,4.936407993078804,0.0528 s
2142428164.jpg,4.490226456430969,0.0494 s
21433968.jpg,4.965284512892612,0.0482 s
214408767.jpg,4.96750130241745,0.0522 s
2144290999.jpg,4.957228756074197,0.0367 s
2144963177.jpg,4.95922813128107,0.0290 s
2145860500.jpg,4.946521381095015,0.0338 s
2147067327.jpg,4.9283522362603875,0.0532 s
2147811000.jpg,4.9194268221701165,0.0626 s
2148143527.jpg,4.92554145977258,0.0511 s
2149719899.jpg,4.939653598202539,0.0655 s
2149726014.jpg,4.854487682995938,0.0499 s
2150291485.jpg,4.937871637313629,0.0703 s
2152767186.jpg,4.948738170619852,0.0268 s
2154184161.jpg,4.719407070662172,0.0313 s
2155055418.jpg,4.380341930151348,0.0469 s
2157271939.jpg,4.732150753666548,0.0574 s
21572719391.jpg,4.691574976092983,0.0502 s
215794898.jpg,4.955605953512329,0.0324 s
2159705303.jpg,4.90847290487751,0.0429 s
2161809899.jpg,4.922513268966808,0.0340 s
2164495332.jpg,4.945709979814082,0.0216 s
2166503846.jpg,4.961068348160901,0.0420 s
2167658722.jpg,4.925483203781658,0.0429 s
2167806539.jpg,4.9511723744626535,0.0496 s
2168323029.jpg,4.911805893987627,0.0464 s
2169516596.jpg,4.8682232487808905,0.0343 s
2170460897.jpg,4.7017310104543935,0.0487 s
2171087848.jpg,4.948738170619853,0.0455 s
2172409998.jpg,4.873598259443081,0.0558 s
2174764653.jpg,4.936407993078803,0.0419 s
2175099934.jpg,4.9212670390499476,0.0390 s
2178785463.jpg,4.745589325970015,0.0625 s
2181528959.jpg,4.180926572036855,0.0379 s
2182811741.jpg,4.962473736404805,0.0503 s
2183577836.jpg,4.934032045226924,0.0496 s
2183854336.jpg,4.93678456572381,0.0505 s
218453569.jpg,4.63885730730087,0.0392 s
218457399.jpg,3.309519731163204,0.0561 s
21852937.jpg,4.8679767064674655,0.0626 s
2187246344.jpg,4.892607933554102,0.0418 s
2189906236.jpg,4.901692505971416,0.0392 s
2189933975.jpg,4.948144183656884,0.0424 s
2190310.jpg,4.967718716735414,0.0157 s
2191202126.jpg,4.923918657210712,0.0313 s
2191549592.jpg,4.891390831632702,0.0370 s
2191619969.jpg,4.948738170619852,0.0497 s
2191898704.jpg,4.870280879978686,0.0496 s
