image_name,brisque_transformed_mos,niqe_transformed_mos,MOS
115290990.jpg,2.7172,3.8306,2.5865
11529156723.jpg,3.8663,4.1428,3.6
11533404563.jpg,3.6711,3.7857,3.4476
11535275706.jpg,4.5188,3.8122,3.7624
11541375264.jpg,3.5164,3.9242,2.8889
11546100824.jpg,4.4971,4.2831,3.5612
11548683805.jpg,3.8663,3.9737,2.5702
1154962046.jpg,3.3368,4.0974,1.5905
11551017545.jpg,4.7255,4.1875,3.4455
11554709013.jpg,4.4724,4.143,3.5758
11555549865.jpg,3.9732,3.7045,3.2596
11559530473.jpg,4.4821,4.5481,3.2364
1159028861.jpg,4.49,3.5925,3.6881
11706252.jpg,3.4675,3.7437,2.215
117172917.jpg,2.9384,4.293,3.3495
1172858625.jpg,4.0559,4.1611,3.5229
1194894463.jpg,4.8064,4.0771,3.4095
1195689121.jpg,3.8137,3.7616,2.219
1202598832.jpg,3.3225,3.9789,3.2617
120328351.jpg,4.1723,3.2214,2.4811
120459577.jpg,3.836,4.2577,2.9192
120983206.jpg,4.2853,4.2286,3.3679
121123359.jpg,2.8743,4.5105,4.31
122346209.jpg,3.834,3.9811,2.2571
122553631.jpg,4.1573,3.8356,2.3925
123242995.jpg,4.082,3.8853,3.3131
1240561841.jpg,4.7009,4.3555,3.8333
1241002913.jpg,4.3685,3.9552,2.9029
1249337589.jpg,3.7534,3.1009,3.6436
1252945239.jpg,2.8514,3.9366,1.6321
125829275.jpg,3.6807,3.8107,2.2718
1266777709.jpg,4.1439,4.5025,3.3302
127977276.jpg,4.2455,4.2676,3.9899
128079586.jpg,4.3766,4.4972,3.2157
1286765019.jpg,4.1029,3.8997,3.6571
128715765.jpg,4.1473,3.6219,3.1089
128781220.jpg,1.4869,3.7521,3.2727
1288155068.jpg,4.5123,3.9158,3.1538
1289162225.jpg,4.5022,4.6714,3.2832
129023751.jpg,4.3303,4.1689,3.9293
1292518332.jpg,3.4436,4.2745,3.4854
12949713.jpg,4.0957,4.162,4.1538
1295925783.jpg,4.1075,3.6141,2.2178
1296759644.jpg,4.2197,3.4938,2.24
1296775174.jpg,3.4844,3.8366,2.3942
1297819816.jpg,4.1761,4.1781,3.6972
1302738127.jpg,4.3795,4.7347,3.7928
1306121832.jpg,4.0164,3.9274,2.1238
1306193020.jpg,2.7101,3.4195,2.25
1312413141.jpg,4.191,3.1767,1.75
1313706108.jpg,3.3779,4.222,2.2804
1314838096.jpg,4.0849,4.2085,3.3535
1315889745.jpg,3.708,4.0426,2.1308
1316239068.jpg,2.9798,4.4022,3.3077
1317678723.jpg,4.349,3.7227,2.4257
132921013.jpg,3.3851,4.284,3.7451
1329449674.jpg,4.0286,4.0349,2.7576
1329713028.jpg,4.3164,3.8578,3.06
1332211559.jpg,3.6561,3.0838,1.8641
13325497.jpg,4.6036,4.5012,3.2941
133829142.jpg,3.6316,3.8306,1.9596
134343714.jpg,4.9506,3.8261,2.5294
1348788122.jpg,4.3495,4.4189,2.875
1351464251.jpg,3.5079,4.3735,3.5644
1351917139.jpg,3.5631,3.7302,3.2478
1352428885.jpg,4.8885,4.2679,2.8598
135352055.jpg,3.6798,4.1978,1.6061
135403304.jpg,3.3533,4.2572,1.9706
1357295757.jpg,3.6417,4.781,3.5366
1360063696.jpg,4.244,4.456,3.5524
1360663704.jpg,4.128,4.6513,3.8273
136287514.jpg,4.0824,3.2452,1.8654
1367218588.jpg,3.876,4.3614,2.1132
1368120580.jpg,3.8393,4.5998,3.9364
136948336.jpg,4.7623,4.4578,3.9811
1375320148.jpg,3.093,4.3376,3.0874
137841242.jpg,3.7684,4.6871,3.62
138750201.jpg,4.523,4.6951,3.125
1387568510.jpg,3.787,2.0666,2.0385
1392405539.jpg,3.866,4.3043,3.2371
139253033.jpg,3.3877,4.1457,2.1698
1396109073.jpg,4.0017,4.6561,3.2883
139611767.jpg,4.0672,3.6267,1.7172
1396758393.jpg,2.615,4.436,3.02
139999071.jpg,4.8662,4.2917,1.9714
1402675396.jpg,3.8207,4.1157,2.0893
1404458044.jpg,4.4061,4.2798,2.5347
1408118135.jpg,3.9985,4.0197,2.6727
1408827056.jpg,3.0626,3.7057,2.2255
14092652.jpg,2.5001,2.8506,3.6262
1410303503.jpg,4.3001,3.0415,3.5096
141087919.jpg,4.7015,4.4914,3.9798
1413089132.jpg,4.5125,3.269,2.5577
141683460.jpg,3.3684,4.252,3.6078
1418012844.jpg,2.1617,4.0193,1.8544
142117255.jpg,4.0382,4.0056,3.5333
1427484100.jpg,3.2833,4.443,3.5631
1428835063.jpg,3.387,4.0313,2.9709
1429120335.jpg,4.365,4.4687,3.1308
1429419760.jpg,4.0009,3.8487,3.5676
1429848565.jpg,3.6235,4.6462,3.49
1430765461.jpg,3.4792,4.0927,2.934
1431934782.jpg,4.6722,4.2544,3.2679
143394138.jpg,3.126,4.2955,2.1415
1434258458.jpg,4.1773,4.3167,3.514
143643298.jpg,3.4729,3.4466,1.8365
143899204.jpg,3.2815,4.1217,2.6792
144272742.jpg,4.4437,4.2022,1.8952
1446670895.jpg,4.2391,3.8926,3.2736
145089144.jpg,4.4239,4.3538,1.6887
145215893.jpg,4.2891,3.4612,1.3558
145517507.jpg,4.0208,4.1485,2.5278
1459611891.jpg,3.8324,4.0404,2.2981
1461013559.jpg,3.4819,4.4717,3.3364
1465282532.jpg,3.7532,4.3288,2.3173
1465706268.jpg,4.2206,4.4122,3.1827
1466864952.jpg,3.5248,3.6284,2.7519
146926363.jpg,2.9,4.2023,1.3143
1473138944.jpg,3.1201,4.0467,2.2059
147639760.jpg,3.4531,4.1156,2.81
147783170.jpg,4.884,3.5175,2.3173
1487386722.jpg,3.9452,3.9901,2.0849
14898266.jpg,3.5893,3.9077,2.4587
1490095554.jpg,1.1099,4.2349,3.0874
1492755190.jpg,4.7337,4.1312,3.2091
1494601659.jpg,3.9914,4.0655,2.2059
149795981.jpg,4.0385,4.3846,3.3981
149836125.jpg,4.2453,4.0787,2.8431
149867784.jpg,4.6817,4.5401,3.7143
1500316824.jpg,4.627,4.2191,3.5577
15012954.jpg,4.4944,3.9584,2.0192
1511406857.jpg,4.2574,4.4934,3.8173
1513796016.jpg,4.532,4.6258,3.6476
1516506386.jpg,4.0398,4.4902,3.4381
1519242706.jpg,4.6299,4.0976,3.6415
1519650440.jpg,3.7483,4.2516,2.9907
1527228794.jpg,3.8919,3.9293,1.9924
152780037.jpg,3.6312,3.9758,2.5556
1529757375.jpg,3.8511,4.4737,3.4653
153557108.jpg,2.9007,4.4901,3.5192
153876946.jpg,4.5088,4.1399,3.0385
1539716347.jpg,2.4604,4.134,2.4667
154270569.jpg,4.385,4.3421,3.6337
1543375325.jpg,2.613,4.4285,1.9065
1543929747.jpg,3.3595,4.1405,2.3269
154603426.jpg,3.9268,4.4323,3.4257
154740129.jpg,4.2106,4.4882,1.2547
155289213.jpg,3.8135,4.0074,2.7981
155365010.jpg,3.9726,3.9964,1.81
155711788.jpg,3.2542,3.7952,1.4762
155797839.jpg,3.0591,4.4322,3.9519
1558503807.jpg,4.501,3.8238,3.22
156015117.jpg,3.4292,4.3329,3.2816
156117321.jpg,2.7887,4.1441,2.2041
1561250178.jpg,4.0426,4.1799,3.215
1562015932.jpg,3.873,4.7067,3.0467
156266461.jpg,4.5464,4.1532,2.5094
156451756.jpg,4.096,4.0874,2.8586
1565882132.jpg,3.2971,3.3539,2.6214
1571972975.jpg,4.6635,4.3476,2.8381
1572596360.jpg,3.4222,4.1096,2.9712
1572804254.jpg,4.1174,4.0451,2.9118
1573719804.jpg,4.3783,3.8407,3.6396
1576235224.jpg,3.5657,4.0204,2.1038
1580074951.jpg,4.4469,4.1115,3.4057
158100229.jpg,4.2071,4.3741,3.0196
159838722.jpg,4.7875,4.2077,3.7879
160123908.jpg,4.6783,4.329,3.3365
16057476.jpg,4.3335,4.6121,2.4954
16079437.jpg,4.3089,4.1175,2.9626
160981911.jpg,4.2412,4.0804,3.419
160999577.jpg,4.0244,4.1797,2.1569
161483962.jpg,3.7013,3.5779,3.0571
161551525.jpg,4.2284,4.125,2.6571
1626230781.jpg,2.854,4.2727,1.6311
163208499.jpg,4.6755,4.309,2.0297
1634910276.jpg,2.5562,4.0989,3.7222
163666873.jpg,4.008,2.699,2.7347
163977327.jpg,3.8447,4.3018,1.8396
1646704912.jpg,3.67,3.641,3.1485
165074300.jpg,4.2699,3.9343,3.7157
16523804.jpg,4.0569,4.2798,2.5421
1654836945.jpg,4.5875,3.742,2.8571
1663721615.jpg,4.5716,3.7324,1.5648
166528976.jpg,4.0146,4.0868,3.3679
1669800671.jpg,4.7189,4.8365,3.2762
1674951001.jpg,4.6335,4.3202,2.7339
16799807.jpg,4.1513,4.2154,2.534
1682888994.jpg,2.5511,4.2853,3.5093
1693839090.jpg,3.3458,3.7869,1.8505
169625095.jpg,3.7803,4.2059,2.6602
169779095.jpg,1.1904,3.958,3.4904
1708787959.jpg,4.2454,4.0889,3.156
171857013.jpg,3.2219,3.9722,2.8302
174715115.jpg,3.9688,3.86,2.0583
1748861184.jpg,4.2536,3.5687,3.2342
175326787.jpg,4.1192,3.8793,2.3465
17606027.jpg,3.1365,4.1737,3.5872
1777841357.jpg,4.9263,4.2547,3.0388
178403727.jpg,3.4279,4.1584,2.2075
1794888173.jpg,4.0198,4.2452,2.8148
1795186582.jpg,4.1953,3.987,2.3486
1797683075.jpg,3.4179,3.7695,2.2991
1798554647.jpg,3.5896,4.0525,2.8426
1802306299.jpg,4.2637,4.339,2.5566
1805206682.jpg,3.8722,3.9882,2.1402
1807195948.jpg,2.9522,3.2687,2.23
1809848435.jpg,3.2256,4.0628,1.9515
1812202754.jpg,3.9588,4.3586,3.8774
181220864.jpg,4.823,4.7449,2.1154
1814122396.jpg,4.8089,4.5396,3.2703
1820291567.jpg,3.447,3.8337,1.9722
18238731.jpg,3.5974,3.474,1.8173
183156510.jpg,4.5921,3.7045,2.8824
18438855.jpg,3.9374,4.0408,3.7757
185458280.jpg,3.2616,4.0229,1.4592
186520031.jpg,3.4713,4.7426,3.3163
187485230.jpg,3.0693,3.7521,2.7273
187499391.jpg,4.3158,4.0461,2.7476
187640892.jpg,4.0018,3.5842,2.41
1896792999.jpg,4.3139,4.1743,3.434
189899579.jpg,3.6611,3.4128,2.74
1929087646.jpg,3.0236,4.0211,2.6981
19300996.jpg,3.7781,4.1084,1.9135
194278089.jpg,4.484,4.2152,3.283
194369363.jpg,3.6868,4.0135,2.1238
1947195937.jpg,4.1997,3.7249,2.5859
19502065.jpg,3.5193,4.4139,1.1667
1966235400.jpg,4.3702,3.6577,3.4952
196734006.jpg,4.0378,4.7597,3.7379
1970440733.jpg,4.3153,4.2342,3.0
197324620.jpg,3.7497,4.1932,3.3922
1979184408.jpg,4.5082,3.9985,2.9417
198187235.jpg,4.8794,4.1953,3.2424
1987196687.jpg,4.0391,3.5311,1.8807
1988371580.jpg,4.48,4.5338,3.581
1990074154.jpg,3.4315,3.9688,4.0467
1990510796.jpg,4.4536,4.5517,3.2406
1992159390.jpg,3.113,4.069,3.581
1993125888.jpg,3.3709,4.1889,2.9412
19943010.jpg,4.3168,4.6177,3.9159
1995190133.jpg,3.765,4.5786,3.9314
20079130.jpg,3.9693,4.0073,2.6961
200825729.jpg,2.0439,3.9118,3.5189
2020522728.jpg,4.3626,4.5951,3.3491
202351926.jpg,4.2488,4.6842,3.7692
202551289.jpg,3.8964,3.9853,2.3529
2034844231.jpg,4.6151,3.6845,3.1589
2035975268.jpg,3.7225,4.0137,1.5865
203950866.jpg,4.9583,4.8038,3.7245
2041755502.jpg,3.3403,4.0207,3.6667
2044507520.jpg,3.3941,4.2671,4.0459
2047083409.jpg,3.5859,4.0371,2.7642
20522527.jpg,4.5691,4.1349,3.4231
2053452455.jpg,4.2051,4.2186,3.2661
2054743275.jpg,4.748,4.2033,3.0093
2055589084.jpg,3.1484,4.4438,2.5
205662428.jpg,3.9815,3.9155,2.3838
2058985902.jpg,3.4822,4.1785,2.4951
2059981058.jpg,3.8091,4.1712,3.1111
2060529660.jpg,3.9716,3.4002,2.5766
206294085.jpg,4.0464,3.9592,1.9906
2063421762.jpg,4.7682,3.9398,2.2981
2063914625.jpg,4.1705,3.9519,2.6731
2064478851.jpg,3.8967,3.9069,2.549
2064690658.jpg,3.7991,4.2748,2.5046
2065542928.jpg,3.4562,4.2545,3.3039
2065722620.jpg,4.6943,4.6966,3.5922
2068650026.jpg,4.6744,4.1212,3.3592
2070418201.jpg,2.397,3.9487,2.72
2072843602.jpg,4.1661,4.3308,3.2868
2074092022.jpg,3.967,3.8323,3.4466
2082936451.jpg,4.7032,4.3752,3.4766
2084725313.jpg,4.3113,4.3773,3.4112
2088433684.jpg,4.2136,4.235,2.2404
208949930.jpg,4.0726,4.4961,3.7308
2093280771.jpg,4.3686,3.8273,2.5385
2093652366.jpg,3.6613,4.0473,2.6538
2094668596.jpg,4.0211,2.4747,3.0636
2096424103.jpg,3.2951,3.83,2.9712
2097618827.jpg,3.0166,3.1006,2.3636
2098594651.jpg,3.0667,3.8721,1.7925
2099199686.jpg,3.8458,4.1641,3.434
2100483102.jpg,3.5232,4.2073,3.0865
2111309017.jpg,4.3446,4.709,3.5743
2113239475.jpg,3.1726,3.8616,3.1193
2113638482.jpg,4.8796,4.3422,2.9126
2114240861.jpg,3.5119,3.894,2.9406
2114797362.jpg,4.3687,4.4607,3.09
211562425.jpg,3.486,3.85,2.303
2115915075.jpg,3.7673,4.0357,3.0667
211603206.jpg,4.4836,3.9938,3.4848
2125272449.jpg,3.4451,4.1355,2.7075
2125535764.jpg,3.5493,3.8707,3.0093
2125600207.jpg,4.8322,4.7006,3.6139
2126677316.jpg,3.268,4.1632,2.071
2126890271.jpg,4.894,4.0418,2.6746
2127908996.jpg,2.7222,4.07,2.3125
2128879923.jpg,3.7127,3.6671,2.1923
2129246782.jpg,3.5727,3.6158,3.3689
2129680216.jpg,3.9939,3.9058,3.92
2131254561.jpg,3.2995,4.0699,2.5096
2133766199.jpg,4.5417,4.34,2.7658
213439801.jpg,3.0907,4.0607,1.8367
2138715193.jpg,4.4445,3.6044,2.972
2138874780.jpg,3.8218,4.4487,3.4947
213906996.jpg,4.4355,4.3612,4.2453
214064484.jpg,4.6614,4.5839,3.0101
2140758242.jpg,4.3533,4.1804,3.4299
2140864586.jpg,4.0288,3.8972,3.3619
2142428164.jpg,4.412,3.7716,3.7037
2144290999.jpg,4.2709,4.0637,1.7075
2144963177.jpg,3.727,4.1267,3.2264
2145860500.jpg,3.6444,4.2893,3.3173
2147067327.jpg,4.1138,4.2419,3.4712
2147811000.jpg,3.8697,3.6529,2.7009
2148143527.jpg,4.4051,3.9995,3.1032
2149719899.jpg,4.1685,4.1058,2.4848
2149726014.jpg,4.1758,4.2069,1.9813
2150291485.jpg,4.0035,3.7678,2.9495
2152767186.jpg,3.8783,4.2138,3.5842
2154184161.jpg,4.5176,4.5529,2.9813
215794898.jpg,3.461,3.9915,2.9904
2159705303.jpg,4.2212,3.7667,2.5481
2161809899.jpg,4.0045,4.3023,3.0943
2164495332.jpg,2.6856,4.0022,2.5189
2166503846.jpg,3.1618,4.2298,2.8835
2167658722.jpg,3.9483,3.7863,2.9627
2168323029.jpg,4.1258,4.1541,2.9703
2169516596.jpg,4.5404,3.6639,3.2294
2170460897.jpg,4.5172,4.4321,2.7477
2172409998.jpg,4.2177,4.2664,2.9904
2174764653.jpg,3.8256,3.7544,3.7143
2181528959.jpg,3.7794,4.5954,3.6635
2182811741.jpg,3.3226,4.1363,3.4479
2183577836.jpg,3.5965,3.6565,2.5308
218453569.jpg,4.3183,4.1308,3.3137
218457399.jpg,2.8748,4.095,2.6154
21852937.jpg,4.1141,3.5333,2.6789
2189906236.jpg,4.3527,4.3078,3.125
2189933975.jpg,4.1509,4.2072,2.7037
2190310.jpg,3.3996,4.1947,3.2255
2191202126.jpg,3.8544,4.0278,2.6239
2191549592.jpg,4.3963,3.6707,2.816
2191619969.jpg,3.5689,3.995,3.1262
2194214783.jpg,4.4338,4.2458,3.8173
2195703133.jpg,3.7499,3.173,2.9722
2196513263.jpg,2.897,3.9886,1.486
2197565905.jpg,4.7677,4.3323,3.5909
2197636094.jpg,3.884,4.1679,3.5347
2198895718.jpg,3.9639,4.4397,2.73
2199106763.jpg,3.7169,3.9317,2.8716
2199234449.jpg,4.5154,4.2225,2.7115
2199696686.jpg,3.2408,4.633,3.7658
220183616.jpg,4.3351,4.1008,2.596
2202105982.jpg,3.2008,3.9933,2.4019
2203797715.jpg,4.38,4.1454,3.6852
2204368170.jpg,3.5382,4.0319,2.6509
220503608.jpg,3.3106,4.1195,2.0588
2208434983.jpg,3.839,4.0811,2.1019
2211658928.jpg,4.6853,4.4235,3.5769
2212296403.jpg,4.264,4.6448,3.3153
2214729676.jpg,3.7258,3.733,1.9608
2215032826.jpg,4.6887,4.5826,3.6762
2215695798.jpg,3.0727,4.4443,3.2981
2217543976.jpg,3.8979,4.3488,3.6981
2220192526.jpg,4.4608,3.8877,3.5918
2221745311.jpg,3.9497,4.2877,2.4118
2223002938.jpg,3.2136,3.71,3.3267
2223255997.jpg,4.2038,4.3222,2.66
222335349.jpg,3.8799,3.2345,3.4388
2225421381.jpg,4.8601,4.4981,3.8396
2227011292.jpg,3.9248,4.5726,3.6337
2231043641.jpg,4.9201,4.4435,3.1667
2231397523.jpg,2.9486,3.9144,3.5
223186789.jpg,4.8648,4.1205,3.1429
223191871.jpg,4.5402,4.4138,2.5243
2232895391.jpg,4.1065,4.0603,2.6887
2233947320.jpg,4.0589,3.6274,2.7353
2234060892.jpg,3.2263,3.897,2.0556
2234064642.jpg,4.4737,3.9559,2.6981
2235352888.jpg,3.7818,4.0066,3.68
2236041996.jpg,3.6864,3.6612,2.303
2236324282.jpg,4.4611,4.1424,3.5865
2237630871.jpg,3.9906,4.5846,3.7979
2239201463.jpg,4.7039,4.4256,3.5577
2239403255.jpg,4.7359,4.2374,3.7573
2239600333.jpg,4.5599,4.4669,3.1782
2239987680.jpg,3.841,4.1369,2.1143
224076897.jpg,4.1882,4.2627,3.3301
2243689404.jpg,4.8207,3.9642,3.3604
2243706700.jpg,2.2111,4.0161,3.0286
2249130247.jpg,4.3272,4.416,3.717
2250728053.jpg,3.3818,4.4596,3.8725
22533278.jpg,3.597,3.8467,2.8654
2255689742.jpg,3.6633,4.0848,3.1373
2255948084.jpg,4.3481,4.2368,3.7941
2256741921.jpg,2.8694,4.1665,2.717
2260527943.jpg,3.7932,4.2693,3.1154
2261421219.jpg,3.8159,4.3317,3.802
2263434837.jpg,3.9261,4.6965,3.8519
226477214.jpg,3.9402,4.1562,2.5152
2264946914.jpg,3.6148,3.8356,2.4954
2266672191.jpg,3.4554,4.1077,3.1028
2268779821.jpg,3.7585,4.0944,2.6765
2269141846.jpg,3.645,3.1741,2.99
2275633566.jpg,4.0848,3.8359,2.4906
2276757352.jpg,4.4306,3.6201,3.1524
2276823208.jpg,4.8505,3.8003,3.5048
2279663213.jpg,3.9724,4.0414,3.3333
2280116666.jpg,4.6162,3.8313,2.2871
2280432289.jpg,2.5348,4.0696,2.5577
2280531345.jpg,2.8872,4.0488,2.1982
2280668053.jpg,1.114,3.8968,2.7477
22848476.jpg,4.4488,4.0782,3.156
2285382083.jpg,4.139,4.3685,3.3585
2285789022.jpg,3.2224,4.124,2.8447
228617373.jpg,3.6437,3.569,2.3039
2286627596.jpg,4.3281,3.6924,2.4587
2286659351.jpg,4.3167,4.0125,3.3604
2287163032.jpg,4.5905,4.4863,3.2
2292384520.jpg,4.5437,4.2901,3.3725
2292770854.jpg,4.0289,3.9204,3.0865
2293775114.jpg,1.8251,3.9628,2.6636
229400288.jpg,3.86,4.3121,2.7358
22947511.jpg,3.1454,4.1201,1.5288
2295329994.jpg,4.262,4.1152,2.0769
2295909322.jpg,3.5814,4.3431,3.5743
2297923850.jpg,3.3428,4.0915,2.9717
2298963655.jpg,4.7936,4.2715,3.5514
2300197705.jpg,4.301,4.7489,3.2212
2301461383.jpg,3.8848,4.2643,3.1089
2303343292.jpg,4.0132,3.162,3.1905
2304159288.jpg,4.9465,4.2287,2.9857
2304572915.jpg,3.8552,3.9502,2.3905
2305236722.jpg,4.3193,4.1559,2.0096
2306462251.jpg,3.877,4.079,2.3241
2308986836.jpg,4.6137,4.3803,3.404
2310631117.jpg,4.3117,4.0989,2.26
231161527.jpg,4.0959,4.483,3.0404
2311702728.jpg,1.6186,3.5687,2.5049
2311738871.jpg,4.3911,4.2453,2.6923
2313971368.jpg,3.8395,4.2416,3.6154
2314346258.jpg,3.7626,4.2121,3.0381
2314745999.jpg,3.9099,4.1382,3.4476
2317296071.jpg,4.7232,4.2152,2.3558
2319588792.jpg,2.1576,4.6133,3.4667
2322053874.jpg,4.2877,4.496,4.0727
2322493147.jpg,4.3108,4.3402,3.5644
232327907.jpg,4.9425,4.683,3.1456
2323279407.jpg,4.451,4.289,2.6909
2323828778.jpg,4.7661,4.0467,2.5303
2324511288.jpg,3.3804,3.2974,2.4314
2325353113.jpg,3.2479,4.1915,1.5701
2329115753.jpg,4.4517,4.1894,2.9406
2329258631.jpg,3.2649,4.0049,2.2136
2329975863.jpg,3.9226,4.3219,3.045
233025659.jpg,4.6371,4.9146,3.4857
233045606.jpg,3.815,3.8248,3.4245
233045618.jpg,3.4698,2.2285,2.5612
2331420998.jpg,3.983,4.1689,2.7714
2332998569.jpg,3.558,4.1626,1.49
2333476039.jpg,3.7701,4.0541,1.819
2337030121.jpg,4.123,4.656,3.6699
23371433.jpg,3.8836,4.1249,2.6442
2338832331.jpg,2.9824,3.7637,3.0849
2339673410.jpg,4.221,4.4138,2.1538
2339723901.jpg,2.836,4.4549,3.4423
2341720836.jpg,3.7594,4.0439,3.2791
2342012928.jpg,2.5572,4.2749,3.6916
2344211137.jpg,4.5043,4.2686,3.5865
2345921877.jpg,3.5638,4.0506,2.915
2347131131.jpg,4.0765,4.2439,3.2385
234944177.jpg,4.0451,3.65,3.7429
2349676135.jpg,2.0785,3.8895,2.3704
2350031609.jpg,3.0742,4.0889,2.4752
2355192446.jpg,4.1075,4.758,3.4019
2355891811.jpg,3.57,3.6914,2.3235
2360058082.jpg,3.0377,3.8624,1.9423
2361724609.jpg,3.9294,3.8846,2.5545
2362202039.jpg,4.0176,4.3337,3.7217
2362957665.jpg,4.698,4.3638,3.6408
2363413290.jpg,3.9085,4.1718,2.8119
2363717244.jpg,4.6746,4.5001,3.8173
2364482871.jpg,4.3406,4.1094,3.1132
2364901003.jpg,3.3413,4.0934,2.5954
2365109175.jpg,4.1529,3.5147,2.8544
2366273919.jpg,3.2893,3.4026,2.1731
2366307779.jpg,3.2495,4.1805,3.2617
2367261033.jpg,3.2615,4.0846,1.7593
2367765365.jpg,4.5049,4.2465,2.6729
2371655336.jpg,3.211,3.899,2.5192
2371669291.jpg,4.1933,3.8633,3.4579
2372696116.jpg,4.3052,4.7227,3.233
2375572237.jpg,3.7524,4.3569,3.3692
2376113642.jpg,3.1871,4.196,2.2476
2376602512.jpg,4.17,4.3403,2.9167
2378761573.jpg,4.1164,4.5175,3.3208
2380962902.jpg,4.9347,3.5447,3.5758
2381196755.jpg,4.0552,4.3802,1.9703
2383953966.jpg,4.3314,4.2075,3.3611
2389241544.jpg,4.4256,4.1292,2.9118
239029957.jpg,2.7224,4.3749,3.7573
2393187912.jpg,4.0999,3.7914,2.2991
240236110.jpg,4.7627,4.7431,3.7451
2403326474.jpg,3.1748,4.1208,2.9364
2405495711.jpg,3.1229,4.047,2.6762
240689125.jpg,3.8666,3.7349,3.1509
2407446104.jpg,4.4945,3.0498,3.3611
2409675838.jpg,4.4439,4.1111,2.3805
2410920428.jpg,4.8867,4.7655,3.963
2410933503.jpg,2.9358,3.9946,3.7706
2413968824.jpg,4.0105,2.5149,2.04
2415334988.jpg,3.7515,3.6213,2.4757
2415583702.jpg,3.1787,3.8323,2.1132
2415943373.jpg,4.4545,4.0519,3.5941
2416231204.jpg,3.9017,3.1368,3.1226
2417107784.jpg,4.3771,3.827,3.3039
2418067534.jpg,3.6939,4.0034,2.1858
2421141390.jpg,3.5528,2.5209,2.297
2421862008.jpg,4.1992,4.5374,3.8761
2422029745.jpg,3.8564,4.2655,2.0396
2422172125.jpg,4.0573,4.0695,2.3551
242395156.jpg,3.1277,4.1666,1.495
242503451.jpg,3.6992,4.0591,1.7129
2425646672.jpg,4.4929,3.9417,2.9727
2426998006.jpg,4.3432,4.5399,3.1226
2428050358.jpg,4.2672,3.6643,3.0576
2429849599.jpg,4.902,4.8826,3.2843
2431828879.jpg,4.9769,4.5406,3.0467
2433641656.jpg,3.5414,3.7773,3.0364
2434624532.jpg,2.294,4.1763,2.1314
2437860365.jpg,3.3493,4.1772,3.6436
2444482022.jpg,4.4597,4.5317,2.566
244484608.jpg,3.4382,3.8952,1.6465
2444937456.jpg,3.9068,3.9695,3.5398
2447131470.jpg,3.6039,2.3187,2.8725
2447797924.jpg,3.7112,2.8151,2.5354
2448776548.jpg,3.4776,4.184,3.1545
2451920772.jpg,4.5435,3.8301,3.486
2455942045.jpg,4.1725,3.9414,3.1226
2459843879.jpg,4.2128,4.2321,3.4
2459857216.jpg,4.1363,4.4444,3.6763
2460847286.jpg,3.1991,3.6157,2.3981
2461703201.jpg,4.2362,4.2946,3.4369
246188030.jpg,3.0108,2.966,1.3524
2464934588.jpg,3.4654,3.9383,2.54
2465673065.jpg,3.9855,4.3401,2.4898
2466673147.jpg,4.007,3.9267,3.6449
2471109874.jpg,3.635,3.1389,1.7182
2473676566.jpg,4.0492,3.9266,1.5905
2473938827.jpg,3.6013,4.4129,3.4037
2474265369.jpg,2.8572,4.271,2.6139
2474539087.jpg,4.3858,4.0146,2.9706
2475938786.jpg,3.4746,3.762,2.2222
2476813465.jpg,3.982,3.7937,3.0891
2477552466.jpg,4.3829,4.3029,1.8796
2478250944.jpg,3.8871,4.5849,3.1797
2479736959.jpg,3.1106,4.2411,3.5
2481588554.jpg,2.8702,4.0843,1.4444
2486040810.jpg,4.4246,3.8632,3.1947
2488865108.jpg,4.402,3.9893,3.5556
2489035588.jpg,3.9497,3.1149,2.4706
2489209226.jpg,3.4694,3.5564,2.9709
2490462635.jpg,1.881,4.1161,3.1188
2491353954.jpg,3.6744,3.9259,2.6923
2492228578.jpg,2.9066,3.9635,2.215
2495556421.jpg,3.3476,4.2584,3.902
2495772957.jpg,3.8133,4.152,2.6757
2496466506.jpg,3.4057,3.6924,1.6117
2500167386.jpg,4.6415,4.4731,3.9737
2500618710.jpg,4.0097,4.2594,3.6373
2501256504.jpg,3.6845,4.0877,2.7308
2503231447.jpg,3.3143,3.5519,3.0096
2503685415.jpg,3.9588,3.9495,3.0374
2503869220.jpg,3.4299,4.1261,2.62
2504686366.jpg,4.9483,4.5222,3.6036
2508139577.jpg,2.6691,4.0981,2.243
2508976529.jpg,3.3549,4.7251,3.757
2510458503.jpg,3.9387,4.7794,3.7264
2512779647.jpg,3.5693,4.5783,3.0901
2515829883.jpg,4.6516,4.555,3.6762
2517368566.jpg,3.2182,4.5322,2.5619
2517718928.jpg,4.8671,4.7132,3.626
2519235976.jpg,2.7363,4.0534,2.1238
251925288.jpg,3.8614,3.7472,2.1698
25239707.jpg,4.0774,4.35,4.1471
252435496.jpg,4.4085,4.0287,2.25
2528064728.jpg,3.4103,3.2424,3.0588
2529798721.jpg,4.2012,3.59,2.625
2532088252.jpg,4.3974,4.4877,3.6404
253771260.jpg,3.5999,3.9719,2.4141
2537782042.jpg,4.0794,4.7177,3.3689
2539036531.jpg,4.6952,4.4848,3.5755
2539083530.jpg,4.2812,3.6702,2.9901
2539097876.jpg,4.347,3.7696,3.1604
2539818768.jpg,3.4877,3.6559,2.424
