image_name,brisque,MOS_zscore_transformed_to_brisque_scale,niqe_transformed_to_brisque_scale
11523093675.jpg,49.7043,26.9022,14.1238
1152554814.jpg,36.9308,60.9853,23.8335
11527524903.jpg,28.003,66.3028,20.8839
115290990.jpg,57.0698,57.0567,29.2346
11529156723.jpg,28.3415,30.3482,21.4309
11533404563.jpg,33.2227,34.5332,30.3576
11535275706.jpg,12.0298,25.05,29.694
11541375264.jpg,37.0892,49.6486,26.8947
11546100824.jpg,12.5735,29.2913,17.9217
11548683805.jpg,28.3418,57.609,25.6573
1154962046.jpg,41.5806,84.1639,22.5639
11551017545.jpg,6.8636,35.973,20.3135
11554709013.jpg,13.1892,31.2266,21.4246
11555549865.jpg,25.6701,39.0597,32.3863
11559530473.jpg,12.9476,42.075,11.2985
1159028861.jpg,12.7508,27.0875,35.1868
11706252.jpg,38.3116,67.7479,31.4084
117172917.jpg,51.5395,37.021,17.6744
1172858625.jpg,23.6027,30.6842,20.9722
1194894463.jpg,4.8406,32.5099,23.0726
1195689121.jpg,29.6576,67.8652,30.9594
1202598832.jpg,41.9372,36.9322,25.5266
120328351.jpg,20.6929,60.775,44.4653
120459577.jpg,29.0992,48.5987,18.5578
120983206.jpg,17.8676,36.9875,19.2852
121123359.jpg,53.1424,11.7562,12.237
122346209.jpg,29.1509,65.7938,25.4727
122553631.jpg,21.0685,62.15,29.1109
123242995.jpg,22.9508,39.0315,27.8667
1240561841.jpg,7.4763,25.4492,16.1118
1241002913.jpg,15.7875,45.9097,26.119
1249337589.jpg,31.1649,27.6913,47.4774
1252945239.jpg,53.7149,84.3415,26.585
125829275.jpg,32.9834,65.8613,29.7314
1266777709.jpg,21.4029,35.8558,12.4376
127977276.jpg,18.8631,19.8971,18.3102
128079586.jpg,15.5861,42.3592,12.5697
1286765019.jpg,22.4263,28.4483,27.5063
128715765.jpg,21.3169,43.0227,34.453
128781220.jpg,87.8284,40.2794,31.1968
1288155068.jpg,12.1924,38.8008,27.1046
1289162225.jpg,12.4462,37.8529,8.2138
129023751.jpg,16.7434,22.3235,20.7768
1292518332.jpg,38.9111,34.2913,18.1387
12949713.jpg,22.6073,15.0897,20.9502
1295925783.jpg,22.3116,69.1959,34.6473
1296759644.jpg,19.5085,67.8679,37.656
1296775174.jpg,37.8912,62.5755,29.0842
1297819816.jpg,20.5965,25.7206,20.5475
1302738127.jpg,15.5131,24.1859,6.6332
1306121832.jpg,24.59,69.8695,26.814
1306193020.jpg,57.2477,66.4267,39.5116
1312413141.jpg,20.2238,80.5848,45.582
1313706108.jpg,40.5531,65.584,19.4512
1314838096.jpg,22.877,35.8243,19.7881
1315889745.jpg,32.3009,72.2432,23.9346
1316239068.jpg,50.5056,38.3835,14.9462
1317678723.jpg,16.2741,61.0803,31.9333
132921013.jpg,40.3731,27.4091,17.9003
1329449674.jpg,24.2844,55.3407,24.1265
1329713028.jpg,17.0902,47.2367,28.5552
1332211559.jpg,33.5968,77.3894,47.9046
13325497.jpg,9.9099,39.7692,12.4712
133829142.jpg,34.2109,76.5875,29.2344
134343714.jpg,1.235,59.9685,29.3483
1348788122.jpg,16.2637,50.4,14.5283
1351464251.jpg,37.302,31.1495,15.6631
1351917139.jpg,35.9224,38.9741,31.7441
1352428885.jpg,2.7877,48.4206,18.3036
135352055.jpg,33.0057,84.1639,20.0556
135403304.jpg,41.1681,74.9433,18.5689
1357295757.jpg,33.9563,29.1818,5.4744
1360063696.jpg,18.9006,29.5183,13.5997
1360663704.jpg,21.7989,22.7756,8.7181
136287514.jpg,22.9392,77.2062,43.8692
1367218588.jpg,28.1001,70.6843,15.9641
1368120580.jpg,29.0185,21.3941,10.0041
136948336.jpg,5.9437,21.0375,13.554
1375320148.jpg,47.6746,44.85,16.5596
137841242.jpg,30.7888,29.2875,7.8228
138750201.jpg,11.9241,43.6562,7.6233
1387568510.jpg,30.3253,72.1689,73.3356
1392405539.jpg,28.349,39.2476,17.3917
139253033.jpg,40.3071,69.0938,21.3571
1396109073.jpg,24.9584,36.5657,8.5965
139611767.jpg,23.3199,82.3613,34.3316
1396758393.jpg,59.6244,45.75,14.1
139999071.jpg,3.3442,74.3188,17.7084
1402675396.jpg,29.4827,70.0897,22.1076
1404458044.jpg,14.8487,57.9042,18.0049
1408118135.jpg,25.0369,55.4867,24.5085
1408827056.jpg,48.4338,69.3147,32.3568
14092652.jpg,62.4982,30.9725,53.7352
1410303503.jpg,17.4966,31.0112,48.962
141087919.jpg,7.4623,20.4517,12.7152
1413089132.jpg,12.187,59.4595,43.2747
141683460.jpg,40.7903,31.4055,18.6988
1418012844.jpg,70.958,78.5884,24.518
142117255.jpg,24.0453,32.0375,24.8612
1427484100.jpg,42.9173,28.35,13.9254
1428835063.jpg,40.324,47.2241,24.2183
1429120335.jpg,15.8749,40.4324,13.2815
1429419760.jpg,24.9784,31.5192,28.7815
1429848565.jpg,34.4113,32.1674,8.8449
1430765461.jpg,38.0201,47.1429,22.6837
1431934782.jpg,8.1942,35.8728,18.6405
143394138.jpg,46.8511,70.0562,17.6122
1434258458.jpg,20.5674,32.1391,17.0821
143643298.jpg,38.1779,77.855,38.8338
143899204.jpg,42.962,55.1375,21.9584
144272742.jpg,13.9083,75.8312,19.9459
1446670895.jpg,19.0219,38.6674,27.6839
145089144.jpg,14.4019,80.575,16.1562
145215893.jpg,17.7735,89.8562,38.4702
145517507.jpg,24.4794,58.6438,21.2869
1459611891.jpg,29.1907,65.2763,23.9906
1461013559.jpg,37.9529,36.1118,13.2073
1465282532.jpg,31.1707,64.3058,16.7789
1465706268.jpg,19.484,40.2188,14.6955
1466864952.jpg,36.8811,52.6831,34.2907
146926363.jpg,52.5002,90.0625,19.9436
1473138944.jpg,46.9969,68.195,23.8335
147639760.jpg,38.6733,52.5938,22.1109
147783170.jpg,2.8992,65.792,37.0636
1487386722.jpg,26.3691,71.0541,25.2476
14898266.jpg,35.267,61.2273,27.3064
1490095554.jpg,97.2526,44.933,19.1287
1492755190.jpg,6.6565,39.7941,21.721
1494601659.jpg,25.2155,68.9518,23.3628
149795981.jpg,24.0375,36.9517,15.3844
149836125.jpg,18.8676,53.2437,23.0322
149867784.jpg,7.9576,27.1071,11.4974
1500316824.jpg,9.3248,27.9044,19.5237
15012954.jpg,12.641,74.109,26.0389
1511406857.jpg,18.5657,25.0321,12.6651
1513796016.jpg,11.7012,29.8784,9.3554
1516506386.jpg,24.0055,33.2134,12.7449
1519242706.jpg,9.253,26.0569,22.5609
1519650440.jpg,31.2934,46.8432,18.7105
1527228794.jpg,27.703,74.6875,26.7681
152780037.jpg,34.2195,59.3445,25.6059
1529757375.jpg,28.7236,33.225,13.1574
153557108.jpg,52.4817,32.584,12.7481
153876946.jpg,12.2793,47.0735,21.5017
1539716347.jpg,63.4902,62.0172,21.6494
154270569.jpg,15.376,29.5227,16.4466
1543375325.jpg,59.6748,76.0525,14.2867
1543929747.jpg,41.0115,66.2797,21.4874
154603426.jpg,26.831,36.0,14.1917
154740129.jpg,19.7343,92.4,12.7947
155289213.jpg,29.6623,51.9265,24.814
155365010.jpg,25.6839,78.8562,25.0907
155711788.jpg,43.6457,86.8312,30.1203
155797839.jpg,48.5232,20.5903,14.1953
1558503807.jpg,12.4748,41.3271,29.4045
156015117.jpg,39.2705,37.9223,16.6766
156117321.jpg,55.2816,67.7332,21.3965
1561250178.jpg,23.9339,38.5809,20.503
1562015932.jpg,28.1742,43.9767,7.3313
156266461.jpg,11.3389,58.9875,21.1688
156451756.jpg,22.5991,51.9265,22.816
1565882132.jpg,42.5717,56.4122,41.1527
1571972975.jpg,8.4123,49.0995,16.3091
1572596360.jpg,39.4455,43.9748,22.2599
1572804254.jpg,22.0654,49.2155,23.8728
1573719804.jpg,15.5417,27.5,28.9819
1576235224.jpg,35.8587,71.0935,24.4909
1580074951.jpg,13.8282,32.4107,22.2135
158100229.jpg,19.822,46.2416,15.6479
159838722.jpg,5.313,25.0966,19.8076
160123908.jpg,8.042,36.605,16.7758
16057476.jpg,16.6616,58.3636,9.6987
16079437.jpg,17.2778,46.9131,22.0625
160981911.jpg,18.971,35.75,22.9889
160999577.jpg,24.389,69.4091,20.5066
161483962.jpg,32.4665,46.0625,35.5535
161551525.jpg,19.2901,57.1312,21.8755
1626230781.jpg,53.6492,84.7706,18.1818
163208499.jpg,8.1117,72.6818,17.2751
1634910276.jpg,61.0944,23.1,22.528
163666873.jpg,24.7998,55.1849,57.5244
163977327.jpg,28.8832,77.6188,17.4549
1646704912.jpg,33.2506,40.2382,33.9759
165074300.jpg,18.2533,28.6324,26.6429
16523804.jpg,23.5774,57.8193,18.0058
1654836945.jpg,10.3113,51.5625,31.451
1663721615.jpg,10.7109,84.5798,31.6896
166528976.jpg,24.6354,37.7438,22.8308
1669800671.jpg,7.0283,39.9122,4.0868
1674951001.jpg,9.1616,55.5315,16.9943
16799807.jpg,21.2177,60.097,19.6161
1682888994.jpg,61.2214,33.5066,17.8671
1693839090.jpg,41.354,77.933,30.3277
169625095.jpg,30.4931,56.0168,19.8521
169779095.jpg,95.2394,33.6875,26.049
1708787959.jpg,18.8645,41.042,22.7778
171857013.jpg,44.4523,51.0125,25.6958
174715115.jpg,25.7807,71.6849,28.5002
1748861184.jpg,18.66,37.7542,35.7816
175326787.jpg,22.0191,64.7727,28.0166
17606027.jpg,46.5875,30.6136,20.6563
1777841357.jpg,1.8423,44.2018,18.6325
178403727.jpg,39.3026,67.7875,21.0388
1794888173.jpg,24.5057,50.4089,18.8689
1795186582.jpg,20.1171,64.6622,25.3247
1797683075.jpg,39.5535,65.1103,30.7626
1798554647.jpg,35.2589,50.5951,23.6878
1802306299.jpg,18.4064,59.7763,16.526
1805206682.jpg,28.1949,69.2124,25.2953
1807195948.jpg,51.1945,66.0,43.2816
1809848435.jpg,44.3609,75.2721,23.4302
1812202754.jpg,26.0291,21.5339,16.0353
181220864.jpg,4.4245,71.0188,6.3767
1814122396.jpg,4.7783,39.4872,11.5095
1820291567.jpg,38.8247,73.0021,29.1578
18238731.jpg,35.0652,78.8333,38.1499
183156510.jpg,10.1973,51.1639,32.3864
18438855.jpg,26.5645,25.3792,23.9799
185458280.jpg,43.4603,88.8088,24.427
186520031.jpg,38.2175,39.1702,6.4346
187485230.jpg,48.2678,54.2836,31.1969
187499391.jpg,17.1044,53.1744,23.8478
187640892.jpg,24.9547,62.1818,35.3955
1896792999.jpg,17.1513,32.2217,20.6427
189899579.jpg,33.4737,54.175,39.6801
1929087646.jpg,49.4088,54.3529,24.4732
19300996.jpg,30.5469,76.5064,22.2911
194278089.jpg,12.9009,38.5,19.6209
194369363.jpg,32.8288,70.5375,24.6629
1947195937.jpg,20.0078,58.9181,31.8786
19502065.jpg,37.0171,94.9103,14.6532
1966235400.jpg,15.7459,31.2905,33.5583
196734006.jpg,24.054,27.5231,6.0087
1970440733.jpg,17.1173,44.125,19.1446
197324620.jpg,31.2563,37.437,20.1689
1979184408.jpg,12.2954,46.4799,25.0387
198187235.jpg,3.0138,39.8634,20.1181
1987196687.jpg,24.0227,76.3992,36.7222
1988371580.jpg,12.9992,31.5065,11.6557
1990074154.jpg,39.2128,17.5132,25.7809
1990510796.jpg,13.6599,35.5821,11.2072
1992159390.jpg,47.1741,27.5243,23.2759
1993125888.jpg,40.7278,46.4265,20.277
19943010.jpg,17.079,22.7395,9.5565
1995190133.jpg,30.8743,22.6307,10.5354
20079130.jpg,25.7683,55.2821,24.8177
200825729.jpg,73.9022,32.9313,27.2053
2020522728.jpg,15.9338,34.2252,10.1232
202351926.jpg,18.7795,25.3046,7.8957
202551289.jpg,27.5888,65.6534,25.3682
2034844231.jpg,9.622,38.9369,32.8885
2035975268.jpg,31.9378,84.8571,24.6567
203950866.jpg,1.0415,27.2458,4.9058
2041755502.jpg,41.4924,25.8936,24.4821
2044507520.jpg,40.1474,19.7313,18.3227
2047083409.jpg,35.3533,52.4636,24.0725
20522527.jpg,10.7716,35.3269,21.6265
2053452455.jpg,19.872,37.9353,19.5351
2054743275.jpg,6.3011,45.375,19.9175
2055589084.jpg,46.2901,61.5194,13.9057
205662428.jpg,25.462,63.3655,27.1118
2058985902.jpg,37.9448,59.5752,20.5386
2059981058.jpg,29.7723,41.25,20.7209
2060529660.jpg,25.7089,56.7543,39.9957
206294085.jpg,23.8402,73.0125,26.0196
2063421762.jpg,5.7949,65.1897,26.5038
2063914625.jpg,20.7384,55.6875,26.202
2064478851.jpg,27.5836,57.458,27.327
2064690658.jpg,30.0221,59.2102,18.1296
2065542928.jpg,38.5958,39.3348,18.6366
2065722620.jpg,7.6422,32.0338,7.5858
2068650026.jpg,8.1388,34.8071,21.9692
2070418201.jpg,65.075,53.189,26.2835
2072843602.jpg,20.8471,36.0054,16.7298
2074092022.jpg,25.8256,31.7133,29.1934
2082936451.jpg,7.4195,31.1184,15.6203
2084725313.jpg,17.2178,34.1049,15.5686
2088433684.jpg,19.6606,66.1473,19.1238
208949930.jpg,23.1845,27.3151,12.5983
2093280771.jpg,15.7838,58.0584,29.3168
2093652366.jpg,33.4674,54.7708,23.8185
2094668596.jpg,24.4727,44.1165,63.1329
2096424103.jpg,42.6232,45.1149,29.25
2097618827.jpg,49.585,64.1419,47.486
2098594651.jpg,48.332,78.5223,28.1971
2099199686.jpg,28.8543,33.0,20.8965
2100483102.jpg,36.9189,44.2311,19.8179
2111309017.jpg,16.384,28.575,7.2758
2113239475.jpg,45.6854,41.4671,28.4588
2113638482.jpg,3.0104,49.721,16.4445
2114240861.jpg,37.2016,47.9531,27.6492
2114797362.jpg,15.7819,43.0571,13.4821
211562425.jpg,37.8497,64.7521,28.7508
2115915075.jpg,30.8177,44.1913,24.1085
211603206.jpg,12.9106,34.5252,25.155
2125272449.jpg,38.8717,52.9621,21.6114
2125535764.jpg,36.268,44.2775,28.2331
2125600207.jpg,4.1948,29.5811,7.4851
2126677316.jpg,43.3002,70.601,20.9193
2126890271.jpg,2.6512,55.1341,23.9554
2127908996.jpg,56.944,63.9551,23.2507
2128879923.jpg,32.1835,68.7991,33.3215
2129246782.jpg,35.6835,35.2571,34.6054
2129680216.jpg,25.1523,20.4358,27.3559
2131254561.jpg,42.5127,60.763,23.2515
2133766199.jpg,11.4573,53.5909,16.5002
213439801.jpg,47.7313,79.3803,23.4831
2138715193.jpg,13.8874,46.575,34.8906
2138874780.jpg,29.4552,29.5221,13.7826
213906996.jpg,14.1117,13.3375,15.9698
214064484.jpg,8.4653,46.2688,10.403
2140758242.jpg,16.1677,30.9182,20.49
2140864586.jpg,24.2795,37.4478,27.5695
2142428164.jpg,14.701,25.9912,30.7094
2144290999.jpg,18.2264,82.6435,23.4082
2144963177.jpg,31.825,39.7031,21.8333
2145860500.jpg,33.8891,37.2723,17.7665
2147067327.jpg,22.1538,32.8514,18.9531
2147811000.jpg,28.2587,54.7105,33.678
2148143527.jpg,14.8723,41.9819,25.0118
2149719899.jpg,20.7864,61.8378,22.3549
2149726014.jpg,20.6054,74.5473,19.8285
2150291485.jpg,24.9132,49.135,30.8051
2152767186.jpg,28.0414,26.5665,19.6538
2154184161.jpg,12.0592,46.3109,11.1763
215794898.jpg,38.4744,47.2122,25.2137
2159705303.jpg,19.4693,56.6451,30.8323
2161809899.jpg,24.8883,42.2076,17.4436
2164495332.jpg,57.8606,60.0071,24.9455
2166503846.jpg,45.954,50.6149,19.2555
2167658722.jpg,26.2918,45.6739,30.3421
2168323029.jpg,21.855,46.95,21.1477
2169516596.jpg,11.4911,39.0946,33.4016
2170460897.jpg,12.0708,52.8584,14.1985
2172409998.jpg,19.5571,44.0,18.3407
2174764653.jpg,29.3601,27.0457,31.141
2181528959.jpg,30.5138,28.8051,10.114
2182811741.jpg,41.9352,31.3824,21.5932
2183577836.jpg,35.0879,57.3023,33.5875
218453569.jpg,17.0433,38.3382,21.7298
218457399.jpg,53.1291,56.925,22.6246
21852937.jpg,22.1474,54.1364,36.6671
2189906236.jpg,16.1827,42.8705,17.3045
2189933975.jpg,21.2263,53.8421,19.821
2190310.jpg,40.0106,41.6731,20.1325
2191202126.jpg,28.6389,55.5826,24.3062
2191549592.jpg,15.0924,49.2317,33.2332
2191619969.jpg,35.7774,40.425,25.1239
2194214783.jpg,14.1544,24.8887,18.8552
2195703133.jpg,31.2518,47.6018,45.6751
2196513263.jpg,52.5759,86.625,25.2861
2197565905.jpg,5.8087,32.5147,16.6936
2197636094.jpg,27.9002,27.7136,20.8035
2198895718.jpg,25.9031,55.0233,14.0087
2199106763.jpg,32.077,49.225,26.7072
2199234449.jpg,12.1141,54.7105,19.4386
2199696686.jpg,43.9791,24.4004,9.175
220183616.jpg,16.6237,58.4433,22.4794
2202105982.jpg,44.9808,62.7589,25.1681
2203797715.jpg,15.4998,23.6904,21.3653
2204368170.jpg,36.5446,55.7225,24.2018
220503608.jpg,42.2355,72.9328,22.0124
2208434983.jpg,29.0238,70.0903,22.9722
2211658928.jpg,7.8684,27.2127,14.4137
2212296403.jpg,18.3991,36.0938,8.8788
2214729676.jpg,31.856,74.025,31.6748
2215032826.jpg,7.7833,28.05,10.4362
2215695798.jpg,48.1833,36.9828,13.8913
2217543976.jpg,27.5535,23.8661,16.2811
2220192526.jpg,13.4791,29.6697,27.8082
2221745311.jpg,26.2571,60.8894,17.8086
2223002938.jpg,44.6602,36.7431,32.2493
2223255997.jpg,19.9044,53.175,16.9453
222335349.jpg,28.0029,35.0105,44.138
2225421381.jpg,3.4983,22.6702,12.5467
2227011292.jpg,26.8789,29.342,10.6848
2231043641.jpg,1.9972,42.375,13.9134
2231397523.jpg,51.2861,34.4682,27.1412
223186789.jpg,3.3805,42.9,21.988
223191871.jpg,11.4938,59.2752,14.6547
2232895391.jpg,22.3378,53.0357,23.4915
2233947320.jpg,23.5275,54.067,34.3158
2234060892.jpg,44.3426,72.2237,27.5743
2234064642.jpg,13.1563,55.875,26.1024
2235352888.jpg,30.4547,29.4226,24.8351
2236041996.jpg,32.8389,65.7105,33.4703
2236324282.jpg,13.4725,27.5,21.439
2237630871.jpg,25.2351,21.45,10.3846
2239201463.jpg,7.4013,31.7133,14.3612
2239403255.jpg,6.6016,22.5288,19.0662
2239600333.jpg,11.0027,41.475,13.3274
2239987680.jpg,28.9748,70.0878,21.5769
224076897.jpg,20.2946,37.7143,18.4322
2243689404.jpg,4.4836,35.8187,25.8951
2243706700.jpg,69.7218,46.6014,24.5986
2249130247.jpg,16.8195,24.0291,14.6002
2250728053.jpg,40.4552,23.3876,13.51
22533278.jpg,35.075,49.5,28.8328
2255689742.jpg,33.4168,41.25,22.8798
2255948084.jpg,16.2963,25.1355,19.0801
2256741921.jpg,53.2661,54.1824,20.8368
2260527943.jpg,30.1706,41.5528,18.2684
2261421219.jpg,29.6013,24.75,16.7067
2263434837.jpg,26.8475,22.4741,7.5882
226477214.jpg,26.4943,61.4244,21.0956
2264946914.jpg,34.6291,60.8263,29.1089
2266672191.jpg,38.6139,42.6938,22.308
2268779821.jpg,31.0368,53.4358,22.6396
2269141846.jpg,33.874,45.1101,45.6472
2275633566.jpg,22.881,60.6799,29.1036
2276757352.jpg,14.2355,42.9595,34.498
2276823208.jpg,3.7373,30.7703,29.9929
2279663213.jpg,25.691,37.9346,23.9644
2280116666.jpg,9.5947,65.9289,29.217
2280432289.jpg,61.6306,56.5164,23.2611
2280531345.jpg,52.8195,67.2091,23.7797
2280668053.jpg,97.1503,51.9093,27.5802
22848476.jpg,13.7807,41.9318,23.0451
2285382083.jpg,21.5243,35.8728,15.7876
2285789022.jpg,44.4398,48.4,21.8993
228617373.jpg,33.9082,65.7227,35.776
2286627596.jpg,16.7977,62.4343,32.6909
2286659351.jpg,17.0816,37.4688,24.6871
2287163032.jpg,10.2383,39.525,12.842
2292384520.jpg,11.4067,33.0764,17.7479
2292770854.jpg,24.2787,42.5857,26.9895
2293775114.jpg,79.3734,56.3517,25.9296
229400288.jpg,28.5002,53.625,17.1976
22947511.jpg,46.3645,86.0256,21.9987
2295329994.jpg,18.4502,72.313,22.1212
2295909322.jpg,35.4643,30.25,16.4236
2297923850.jpg,41.4288,47.0819,22.7122
2298963655.jpg,5.1602,27.4486,18.2115
2300197705.jpg,17.4745,40.5263,6.2785
2301461383.jpg,27.8793,42.75,18.393
2303343292.jpg,24.6709,39.1037,45.9498
2304159288.jpg,1.3364,45.1258,19.2828
2304572915.jpg,28.6199,62.3762,26.2444
2305236722.jpg,17.0173,74.5395,21.1017
2306462251.jpg,28.0745,64.9595,23.0247
2308986836.jpg,9.658,35.3131,15.4925
2310631117.jpg,17.2075,65.8458,22.527
231161527.jpg,22.6018,47.1625,12.9253
2311702728.jpg,84.5359,58.4866,35.7813
2311738871.jpg,15.2217,55.2608,18.8675
2313971368.jpg,29.0115,30.109,18.9605
2314346258.jpg,30.9352,45.7246,19.6984
2314745999.jpg,27.2529,33.569,21.5445
2317296071.jpg,6.9212,62.4533,19.6199
2319588792.jpg,71.06,30.4369,9.6685
2322053874.jpg,17.8075,19.9664,12.6003
2322493147.jpg,17.231,31.9049,16.4956
232327907.jpg,1.4367,42.9139,7.9253
2323279407.jpg,13.726,54.9076,17.775
2323828778.jpg,5.8464,57.8125,23.8336
2324511288.jpg,40.4898,62.8606,42.5653
2325353113.jpg,43.8035,85.4118,20.2133
2329115753.jpg,13.7082,48.3,20.2641
2329258631.jpg,43.3766,67.3231,24.8779
2329975863.jpg,26.9348,42.5897,16.9521
233025659.jpg,9.0724,33.6875,2.1351
233045606.jpg,29.6246,34.7875,29.3797
233045618.jpg,38.2542,59.1366,69.2864
2331420998.jpg,25.4256,52.513,20.7783
2332998569.jpg,36.0495,87.4653,20.9352
2333476039.jpg,30.7482,79.0862,23.6467
2337030121.jpg,21.926,25.7162,8.5997
23371433.jpg,27.9088,56.4808,21.8785
2338832331.jpg,50.4399,44.4661,30.9081
2339673410.jpg,19.4742,70.2059,14.6543
2339723901.jpg,54.1003,34.4865,13.6281
2341720836.jpg,31.0151,37.3524,23.9037
2342012928.jpg,61.07,27.9174,18.1272
2344211137.jpg,12.3918,31.3649,18.2853
2345921877.jpg,35.906,46.9118,23.7342
2347131131.jpg,23.0882,38.2689,18.9022
234944177.jpg,23.8716,27.4313,33.7495
2349676135.jpg,73.0366,62.975,27.762
2350031609.jpg,48.1448,60.0,22.778
2355192446.jpg,22.313,35.3571,6.0489
2355891811.jpg,35.7512,65.0917,32.7144
2360058082.jpg,49.0573,75.7182,28.4388
2361724609.jpg,26.7644,59.3312,27.8843
2362202039.jpg,24.5608,24.3269,16.6574
2362957665.jpg,7.5511,25.8958,15.9059
2363413290.jpg,27.2873,52.25,20.7054
2363717244.jpg,8.134,24.4703,12.4973
2364482871.jpg,16.4848,40.4332,22.2661
2364901003.jpg,41.4672,56.4154,22.6651
2365109175.jpg,21.1785,48.1128,37.1318
2366273919.jpg,42.7685,70.4933,39.935
2366307779.jpg,43.7624,36.2854,20.4864
2367261033.jpg,43.4637,81.6824,22.8843
2367765365.jpg,12.3764,55.6513,18.8383
2371655336.jpg,44.7261,59.4463,27.5242
2371669291.jpg,20.1667,33.1398,28.4163
2372696116.jpg,17.3696,37.9646,6.9332
2375572237.jpg,31.1903,32.8701,16.0773
2376113642.jpg,45.3237,68.3041,20.0998
2376602512.jpg,20.7495,49.208,16.493
2378761573.jpg,22.0896,35.4505,12.0624
2380962902.jpg,1.6334,27.8819,36.3824
2381196755.jpg,23.6193,76.4598,15.494
2383953966.jpg,16.7146,34.4474,19.8132
2389241544.jpg,14.3592,48.9,21.7694
239029957.jpg,56.9402,25.7206,15.6277
2393187912.jpg,22.5035,63.5177,30.2154
240236110.jpg,5.9336,27.1765,6.4219
2403326474.jpg,45.6292,48.8812,21.9803
2405495711.jpg,46.927,54.4954,23.8242
240689125.jpg,28.3347,41.5938,31.6283
2407446104.jpg,12.6387,36.575,48.7541
2409675838.jpg,13.9033,62.8109,22.2215
2410920428.jpg,2.8335,19.1568,5.8633
2410933503.jpg,51.6053,26.3312,25.1357
2413968824.jpg,24.7383,72.2639,62.1279
2415334988.jpg,31.2124,61.5905,34.467
2415583702.jpg,45.5319,70.6843,29.1918
2415943373.jpg,13.6378,29.0714,23.7024
2416231204.jpg,27.4579,42.4079,46.5806
2417107784.jpg,15.5723,38.4743,29.3261
2418067534.jpg,32.6535,67.8718,24.9158
2421141390.jpg,36.1789,65.6284,61.9782
2421862008.jpg,20.0202,24.2564,11.5638
2422029745.jpg,28.5903,72.9514,18.362
2422172125.jpg,23.5669,65.3125,23.2618
242395156.jpg,46.807,86.5909,20.835
242503451.jpg,32.519,82.0227,23.5229
2425646672.jpg,12.6777,46.214,26.4579
2426998006.jpg,16.4188,42.4696,11.5036
2428050358.jpg,18.3206,42.5586,33.3917
2429849599.jpg,2.4502,36.4571,2.9345
2431828879.jpg,0.5786,45.5483,11.4862
2433641656.jpg,36.4656,44.7544,30.5679
2434624532.jpg,67.649,71.0769,20.5925
2437860365.jpg,41.2669,28.275,20.5688
2444482022.jpg,13.5085,57.5097,11.7073
244484608.jpg,39.0448,83.9559,27.6202
2444937456.jpg,27.3288,32.2826,25.7615
2447131470.jpg,34.9033,49.8,67.0334
2447797924.jpg,32.2209,58.35,54.6216
2448776548.jpg,38.061,43.2438,20.3993
2451920772.jpg,11.4127,34.1786,29.2479
2455942045.jpg,20.688,42.2162,26.4647
2459843879.jpg,19.6812,36.3,19.1976
2459857216.jpg,21.5917,24.75,13.8899
2460847286.jpg,45.0232,63.6651,34.6077
2461703201.jpg,19.0954,31.4106,17.6338
246188030.jpg,49.7297,89.65,50.8506
2464934588.jpg,38.3661,59.2014,26.5435
2465673065.jpg,25.3634,60.6261,16.4984
2466673147.jpg,24.8246,30.4397,26.8326
2471109874.jpg,34.1245,81.3951,46.5283
2473676566.jpg,23.7706,84.9391,26.8344
2473938827.jpg,34.9669,36.3559,14.6769
2474265369.jpg,53.5698,59.3283,18.2246
2474539087.jpg,15.3554,48.9702,24.6349
2475938786.jpg,38.1344,68.6125,30.9497
2476813465.jpg,25.4502,45.4885,30.1567
2477552466.jpg,15.4278,77.8919,17.4284
2478250944.jpg,27.8226,38.875,10.3773
2479736959.jpg,47.2341,31.4106,18.9725
2481588554.jpg,53.2449,87.2836,22.8932
2486040810.jpg,14.3838,42.4696,28.4194
2488865108.jpg,14.9501,33.1375,25.2678
2489035588.jpg,26.2581,59.0857,47.1285
2489209226.jpg,38.2658,45.1195,36.0894
2490462635.jpg,77.9742,41.6392,22.0972
2491353954.jpg,33.1395,52.7124,26.8525
2492228578.jpg,52.3358,68.8243,25.9131
2495556421.jpg,41.3108,21.3125,18.5409
2495772957.jpg,29.6681,54.1843,21.1989
2496466506.jpg,39.8584,83.8624,32.6893
2500167386.jpg,8.9635,20.5192,13.1735
2500618710.jpg,24.7575,28.9109,18.5159
